season,atemp,humidity,windspeed
3,31.82,83,11.0014
3,34.85,70,15.0013
3,34.85,70,19.0012
3,37.12,62,15.0013
3,37.88,55,15.0013
3,38.635,59,22.0028
3,38.635,52,16.9979
3,40.15,53,16.9979
3,35.605,79,11.0014
3,35.605,79,11.0014
3,34.85,79,30.0026
3,35.605,84,16.9979
3,34.85,79,19.0012
3,33.335,84,22.0028
3,33.335,84,22.0028
3,33.335,84,19.0012
3,33.335,84,19.0012
3,33.335,84,16.9979
3,33.335,84,15.0013
3,33.335,84,8.9981
3,33.335,84,8.9981
3,33.335,89,12.998
3,33.335,89,11.0014
3,33.335,84,12.998
3,34.85,79,12.998
3,37.12,75,7.0015
3,40.15,66,8.9981
3,41.665,63,0.0
3,42.425,42,19.9995
3,42.425,42,19.9995
3,40.15,47,12.998
3,34.85,74,19.9995
3,34.85,74,19.9995
3,35.605,74,43.0006
3,34.85,74,6.0032
3,34.85,79,11.0014
3,35.605,84,8.9981
3,35.605,84,7.0015
3,33.335,89,12.998
3,33.335,79,7.0015
3,33.335,79,7.0015
3,31.82,83,8.9981
3,29.545,89,0.0
3,29.545,89,0.0
3,29.545,89,7.0015
3,33.335,79,6.0032
3,32.575,65,19.0012
3,34.09,62,19.9995
3,34.09,58,22.0028
3,34.85,55,26.0027
3,37.12,52,26.0027
3,37.12,48,23.9994
3,37.88,46,16.9979
3,37.88,44,19.9995
3,37.12,43,19.9995
3,37.88,41,19.9995
3,38.635,39,19.0012
3,38.635,39,11.0014
3,37.88,41,8.9981
3,37.12,43,7.0015
3,37.88,55,0.0
3,35.605,58,6.0032
3,35.605,58,7.0015
3,34.85,66,7.0015
3,34.85,79,8.9981
3,34.09,66,0.0
3,34.09,70,0.0
3,34.09,62,0.0
3,33.335,74,0.0
3,32.575,65,6.0032
3,33.335,64,0.0
3,34.85,74,7.0015
3,34.85,66,0.0
3,37.12,62,8.9981
3,38.635,59,15.0013
3,38.635,59,15.0013
3,39.395,56,12.998
3,39.395,49,11.0014
3,39.395,44,19.0012
3,38.635,39,19.0012
3,38.635,39,19.9995
3,37.88,55,11.0014
3,37.88,55,12.998
3,37.12,49,7.0015
3,36.365,43,12.998
3,34.85,46,16.9979
3,34.85,46,19.9995
3,34.09,48,19.0012
3,33.335,51,15.0013
3,33.335,54,12.998
3,33.335,54,11.0014
3,32.575,58,11.0014
3,32.575,54,8.9981
3,31.82,61,6.0032
3,31.82,61,0.0
3,32.575,58,6.0032
3,33.335,51,12.998
3,34.09,48,15.0013
3,36.365,43,15.0013
3,35.605,41,26.0027
3,36.365,38,19.9995
3,36.365,38,19.0012
3,36.365,34,22.0028
3,37.12,30,22.0028
3,37.12,26,19.9995
3,35.605,26,19.9995
3,35.605,28,19.9995
3,34.85,26,16.9979
3,33.335,31,8.9981
3,33.335,33,7.0015
3,32.575,37,0.0
3,32.575,37,6.0032
3,31.82,45,7.0015
3,31.82,45,8.9981
3,31.06,54,8.9981
3,31.06,57,8.9981
3,31.06,57,11.0014
3,31.06,61,12.998
3,30.305,65,11.0014
3,31.06,54,8.9981
3,31.82,45,11.0014
3,32.575,39,15.0013
3,32.575,37,16.9979
3,33.335,35,16.9979
3,34.09,31,16.9979
3,33.335,31,15.0013
3,34.85,29,0.0
3,34.85,29,19.9995
3,34.85,27,12.998
3,34.85,29,16.9979
3,34.09,29,6.0032
3,32.575,35,12.998
3,32.575,37,8.9981
3,32.575,48,6.0032
3,32.575,48,0.0
3,31.06,50,11.0014
3,31.06,53,11.0014
3,31.06,53,8.9981
3,31.06,57,12.998
3,31.06,53,11.0014
3,31.06,53,8.9981
3,31.06,56,8.9981
3,31.06,50,8.9981
3,31.06,44,11.0014
3,31.82,39,15.0013
3,32.575,34,8.9981
3,32.575,33,7.0015
3,33.335,29,0.0
3,34.85,27,0.0
3,34.09,29,6.0032
3,34.85,29,12.998
3,34.85,29,11.0014
3,35.605,28,0.0
3,35.605,26,0.0
3,34.09,40,19.9995
3,33.335,42,15.0013
3,32.575,42,15.0013
3,32.575,48,8.9981
3,31.82,51,0.0
3,31.82,51,0.0
3,31.82,51,7.0015
3,31.82,57,6.0032
3,31.82,57,0.0
3,31.06,65,8.9981
3,30.305,73,8.9981
3,30.305,73,7.0015
3,30.305,73,6.0032
3,31.06,74,12.998
3,32.575,65,11.0014
3,33.335,74,11.0014
3,34.85,74,15.0013
3,34.85,70,12.998
3,29.545,89,11.0014
3,35.605,74,22.0028
3,34.85,70,16.9979
3,31.82,79,23.9994
3,33.335,74,19.0012
3,34.85,74,16.9979
3,33.335,74,15.0013
3,31.82,79,19.0012
3,31.82,83,15.0013
3,31.82,83,26.0027
3,31.82,83,26.0027
3,30.305,83,22.0028
3,30.305,83,19.9995
3,28.79,89,15.0013
3,28.79,89,15.0013
3,28.03,94,16.9979
3,28.03,94,12.998
3,28.03,94,11.0014
3,28.03,94,7.0015
3,29.545,89,12.998
3,29.545,89,19.0012
3,29.545,89,19.0012
3,33.335,79,15.0013
3,33.335,79,12.998
3,33.335,79,15.0013
3,34.85,74,16.9979
3,34.85,70,12.998
3,34.85,66,12.998
3,34.85,66,11.0014
3,35.605,62,8.9981
3,34.85,66,11.0014
3,34.85,74,15.0013
3,33.335,84,11.0014
3,27.275,88,32.9975
3,27.275,88,32.9975
3,28.03,83,0.0
3,27.275,88,6.0032
3,27.275,88,8.9981
3,28.03,83,0.0
3,28.03,83,12.998
3,28.03,83,8.9981
3,27.275,88,12.998
3,27.275,88,16.9979
3,27.275,88,16.9979
3,29.545,78,22.0028
3,29.545,78,22.0028
3,31.82,69,19.0012
3,34.09,62,16.9979
3,34.09,58,19.0012
3,35.605,52,19.0012
3,34.09,55,6.0032
3,34.09,55,19.9995
3,34.09,55,22.0028
3,33.335,51,19.0012
3,32.575,65,12.998
3,32.575,65,0.0
3,31.06,74,8.9981
3,31.06,65,12.998
3,31.06,69,16.9979
3,30.305,69,15.0013
3,30.305,69,7.0015
3,30.305,69,11.0014
3,29.545,73,15.0013
3,29.545,73,15.0013
3,30.305,69,19.9995
3,29.545,73,19.0012
3,29.545,73,22.0028
3,30.305,69,16.9979
3,32.575,58,30.0026
3,31.82,61,19.0012
3,32.575,58,26.0027
3,33.335,51,15.0013
3,34.09,48,22.0028
3,34.09,48,19.9995
3,34.09,45,27.9993
3,35.605,41,19.9995
3,35.605,41,15.0013
3,34.09,45,22.0028
3,34.09,45,15.0013
3,33.335,48,12.998
3,33.335,51,0.0
3,33.335,54,0.0
3,32.575,61,0.0
3,31.06,65,8.9981
3,31.06,69,6.0032
3,30.305,73,11.0014
3,31.06,69,0.0
3,29.545,78,0.0
3,30.305,73,0.0
3,30.305,73,0.0
3,29.545,78,0.0
3,31.06,65,6.0032
3,32.575,54,11.0014
3,33.335,48,6.0032
3,34.09,43,6.0032
3,34.85,43,7.0015
3,36.365,43,19.0012
3,35.605,41,12.998
3,36.365,36,11.0014
3,36.365,43,8.9981
3,37.12,43,15.0013
3,37.12,49,15.0013
3,34.85,55,16.9979
3,34.85,55,15.0013
3,34.09,58,16.9979
3,34.09,62,15.0013
3,32.575,65,12.998
3,32.575,65,19.0012
3,31.82,65,8.9981
3,31.06,65,11.0014
3,31.06,65,15.0013
3,31.06,69,19.0012
3,30.305,73,15.0013
3,29.545,78,19.0012
3,29.545,78,16.9979
3,29.545,78,19.9995
3,31.06,74,19.0012
3,34.09,66,16.9979
3,34.85,66,16.9979
3,35.605,58,16.9979
3,37.12,52,19.0012
3,37.12,52,23.9994
3,37.88,46,22.0028
3,36.365,46,23.9994
3,36.365,46,23.9994
3,36.365,46,19.9995
3,34.85,55,16.9979
3,30.305,83,7.0015
3,30.305,83,7.0015
3,31.82,79,0.0
3,33.335,74,7.0015
3,33.335,74,8.9981
3,31.82,69,12.998
3,28.79,89,0.0
3,28.79,83,0.0
3,29.545,78,0.0
3,28.79,83,0.0
3,28.79,83,0.0
3,28.79,83,0.0
3,30.305,83,6.0032
3,30.305,83,0.0
3,32.575,65,8.9981
3,34.09,62,6.0032
3,34.09,66,6.0032
3,34.09,62,6.0032
3,35.605,62,12.998
3,36.365,55,12.998
3,37.12,49,7.0015
3,37.12,49,0.0
3,35.605,58,35.0008
3,35.605,58,35.0008
3,29.545,73,31.0009
3,28.79,83,19.9995
3,28.79,83,8.9981
3,27.275,88,8.9981
3,27.275,88,6.0032
3,28.79,78,7.0015
3,29.545,73,6.0032
3,27.275,78,6.0032
3,27.275,78,6.0032
3,26.515,83,6.0032
3,26.515,73,6.0032
3,28.79,78,0.0
3,28.79,78,0.0
3,29.545,73,8.9981
3,30.305,69,7.0015
3,31.82,61,8.9981
3,33.335,51,8.9981
3,33.335,51,8.9981
3,33.335,48,6.0032
3,33.335,54,16.9979
3,33.335,51,8.9981
3,33.335,51,12.998
3,33.335,54,16.9979
3,33.335,54,15.0013
3,32.575,58,11.0014
3,31.06,61,15.0013
3,31.06,57,12.998
3,31.06,57,15.0013
3,30.305,65,16.9979
3,30.305,65,12.998
3,29.545,73,7.0015
3,29.545,73,7.0015
3,28.03,83,11.0014
3,28.03,83,6.0032
3,28.03,83,8.9981
3,28.03,83,8.9981
3,28.03,83,7.0015
3,29.545,78,12.998
3,28.79,83,7.0015
3,30.305,76,11.0014
3,31.06,74,7.0015
3,31.06,69,15.0013
3,31.82,65,8.9981
3,32.575,61,7.0015
3,32.575,61,16.9979
3,32.575,61,8.9981
3,31.82,65,11.0014
3,31.82,65,12.998
3,31.06,69,8.9981
3,30.305,73,0.0
3,30.305,73,6.0032
3,30.305,73,11.0014
3,30.305,73,11.0014
3,30.305,73,7.0015
3,30.305,69,16.9979
3,30.305,69,15.0013
3,29.545,73,11.0014
3,29.545,73,11.0014
3,30.305,69,12.998
3,29.545,73,11.0014
3,29.545,73,12.998
3,30.305,69,11.0014
3,31.06,69,16.9979
3,31.06,65,16.9979
3,31.06,69,19.0012
3,32.575,61,15.0013
3,32.575,65,15.0013
3,34.09,66,11.0014
3,34.09,70,11.0014
3,34.09,70,12.998
3,34.09,70,15.0013
3,34.09,70,11.0014
3,33.335,74,8.9981
3,33.335,79,11.0014
3,31.82,83,8.9981
3,31.82,83,7.0015
3,31.06,85,8.9981
3,29.545,89,12.998
3,30.305,83,8.9981
3,30.305,83,12.998
3,28.79,89,12.998
3,28.79,83,11.0014
3,28.79,83,8.9981
3,28.79,84,15.0013
3,30.305,78,12.998
3,30.305,78,11.0014
3,30.305,78,11.0014
3,33.335,74,8.9981
3,34.85,70,11.0014
3,36.365,66,11.0014
3,37.12,62,19.0012
3,37.88,66,22.0028
3,37.88,66,19.0012
3,38.635,59,15.0013
3,36.365,66,15.0013
3,36.365,66,12.998
3,34.85,70,12.998
3,34.85,70,19.9995
3,34.85,74,16.9979
3,34.85,74,19.0012
3,34.09,70,11.0014
3,33.335,74,15.0013
3,31.82,79,7.0015
3,31.82,79,11.0014
3,31.82,74,19.9995
3,31.82,69,19.0012
3,31.06,74,11.0014
3,31.06,74,8.9981
3,31.06,74,11.0014
3,30.305,78,12.998
3,31.82,74,11.0014
3,32.575,70,11.0014
3,33.335,74,11.0014
3,34.09,70,12.998
3,34.85,70,8.9981
3,34.85,70,11.0014
3,31.82,79,19.0012
3,31.82,79,19.0012
3,29.545,89,7.0015
3,29.545,89,6.0032
3,29.545,94,7.0015
3,29.545,94,16.9979
3,29.545,94,19.9995
3,27.275,88,39.0007
3,26.515,88,26.0027
3,25.76,94,23.9994
3,25.76,94,16.9979
3,25.76,94,19.9995
3,25.76,94,19.9995
3,25.76,88,23.9994
3,25.76,88,22.0028
3,25.76,83,23.9994
3,25.76,83,26.0027
3,25.76,81,27.9993
3,25.76,83,23.9994
3,25.76,83,26.0027
3,25.76,83,26.0027
3,25.76,88,19.9995
3,25.76,88,19.0012
3,25.76,94,26.0027
3,25.76,94,26.0027
3,25.76,88,26.0027
3,25.76,88,26.0027
3,25.76,88,27.9993
3,25.76,88,19.9995
3,25.76,88,19.0012
3,25.76,94,22.0028
3,25.76,94,16.9979
3,25.76,94,15.0013
3,25.76,94,16.9979
3,25.76,94,15.0013
3,26.515,94,8.9981
3,26.515,94,11.0014
3,26.515,100,8.9981
3,27.275,88,7.0015
3,27.275,88,6.0032
3,27.275,94,6.0032
3,27.275,88,8.9981
3,27.275,88,8.9981
3,25.76,94,0.0
3,26.515,94,0.0
3,27.275,88,0.0
3,25.76,93,0.0
3,27.275,94,7.0015
3,28.79,89,0.0
3,28.79,89,0.0
3,28.79,89,0.0
3,28.79,89,0.0
3,28.79,89,6.0032
3,28.79,89,6.0032
3,27.275,94,11.0014
3,27.275,94,12.998
3,25.0,100,12.998
3,27.275,94,7.0015
3,27.275,94,0.0
3,27.275,94,6.0032
3,27.275,94,6.0032
3,27.275,94,11.0014
3,27.275,94,7.0015
3,27.275,94,8.9981
3,25.76,100,16.9979
3,28.03,94,7.0015
3,28.03,94,15.0013
3,29.545,94,15.0013
3,31.82,83,26.0027
3,33.335,79,23.9994
3,29.545,89,19.9995
3,28.03,94,19.0012
3,28.03,94,19.0012
3,28.03,94,23.9994
3,25.76,100,22.0028
3,27.275,94,11.0014
3,28.03,94,7.0015
3,25.76,100,6.0032
3,25.76,100,6.0032
3,28.03,94,12.998
3,25.76,100,11.0014
3,25.76,100,16.9979
3,27.275,94,16.9979
3,27.275,94,11.0014
3,27.275,94,8.9981
3,25.76,100,8.9981
3,25.76,100,16.9979
3,27.275,94,11.0014
3,27.275,94,11.0014
3,25.76,100,0.0
3,27.275,94,0.0
3,28.03,94,0.0
3,33.335,79,6.0032
3,34.85,74,6.0032
3,34.85,66,0.0
3,34.85,66,8.9981
3,33.335,79,16.9979
3,33.335,79,12.998
3,29.545,89,11.0014
3,28.03,94,6.0032
3,29.545,89,0.0
3,27.275,94,0.0
3,27.275,94,6.0032
3,27.275,94,0.0
3,27.275,94,0.0
3,25.0,97,7.0015
3,27.275,100,8.9981
3,27.275,94,6.0032
3,27.275,94,8.9981
3,27.275,94,11.0014
3,27.275,88,8.9981
3,28.79,83,11.0014
3,29.545,78,19.9995
3,32.575,65,16.9979
3,34.09,62,16.9979
3,34.09,62,15.0013
3,34.09,55,19.0012
3,34.09,55,19.0012
3,34.09,55,15.0013
3,34.09,55,12.998
3,34.09,55,15.0013
3,33.335,58,12.998
3,32.575,58,8.9981
3,31.06,69,7.0015
3,29.545,78,6.0032
3,29.545,78,0.0
3,28.03,88,0.0
3,28.03,88,0.0
3,28.03,88,0.0
3,29.545,78,12.998
3,29.545,78,6.0032
3,28.03,83,8.9981
3,28.03,83,8.9981
3,27.275,88,7.0015
3,27.275,88,0.0
3,29.545,78,0.0
3,31.06,74,0.0
3,32.575,65,0.0
3,32.575,65,0.0
3,32.575,65,0.0
3,34.09,58,7.0015
3,33.335,58,19.0012
3,33.335,51,19.9995
3,33.335,51,19.9995
3,33.335,51,8.9981
3,31.82,65,19.9995
3,30.305,69,7.0015
3,29.545,73,7.0015
3,30.305,69,0.0
3,30.305,69,26.0027
3,27.275,78,6.0032
3,26.515,88,6.0032
3,26.515,88,0.0
3,26.515,88,0.0
3,25.76,94,7.0015
3,26.515,83,0.0
3,26.515,83,0.0
3,27.275,83,0.0
3,28.79,78,6.0032
3,30.305,69,0.0
3,31.82,62,11.0014
3,32.575,58,12.998
3,33.335,51,12.998
3,33.335,54,7.0015
3,33.335,51,11.0014
3,33.335,48,6.0032
3,33.335,48,0.0
3,33.335,51,11.0014
3,32.575,54,12.998
3,31.82,57,8.9981
3,31.06,65,0.0
3,30.305,73,6.0032
3,28.79,83,11.0014
3,28.79,83,7.0015
3,27.275,88,7.0015
3,27.275,83,7.0015
3,28.79,78,0.0
3,27.275,83,0.0
3,26.515,88,0.0
3,26.515,88,0.0
3,26.515,88,7.0015
3,27.275,83,6.0032
3,28.03,81,7.0015
3,30.305,69,6.0032
3,31.82,69,8.9981
3,32.575,61,11.0014
3,33.335,58,15.0013
3,33.335,51,19.0012
3,33.335,51,22.0028
3,33.335,51,19.9995
3,33.335,51,15.0013
3,33.335,51,15.0013
3,32.575,61,11.0014
3,31.82,69,11.0014
3,31.06,74,12.998
3,29.545,78,11.0014
3,29.545,78,8.9981
3,29.545,78,7.0015
3,29.545,78,6.0032
3,29.545,78,6.0032
3,28.03,83,0.0
3,27.275,88,8.9981
3,28.03,83,6.0032
3,27.275,88,7.0015
3,27.275,88,7.0015
3,28.03,83,7.0015
3,28.79,83,11.0014
3,29.545,78,11.0014
3,32.575,70,8.9981
3,34.09,66,11.0014
3,34.09,58,15.0013
3,34.85,55,16.9979
3,35.605,52,15.0013
3,35.605,49,16.9979
3,34.85,52,19.0012
3,34.85,52,19.0012
3,34.09,62,11.0014
3,32.575,70,7.0015
3,33.335,58,27.9993
3,31.06,65,15.0013
3,31.06,65,8.9981
3,30.305,69,7.0015
3,30.305,69,8.9981
3,30.305,69,11.0014
3,29.545,73,7.0015
3,29.545,73,6.0032
3,28.79,78,7.0015
3,28.79,78,0.0
3,28.03,83,16.9979
3,29.545,78,12.998
3,30.305,73,8.9981
3,30.305,73,23.9994
3,31.06,69,16.9979
3,31.82,65,8.9981
3,31.06,69,19.9995
3,30.305,65,19.0012
3,30.305,65,27.9993
3,29.545,69,27.9993
3,25.76,77,31.0009
3,23.485,82,31.0009
3,23.485,67,40.9973
3,22.725,67,31.0009
3,22.725,63,22.0028
3,22.725,63,22.0028
3,21.97,67,19.0012
3,21.97,67,15.0013
3,21.21,71,15.0013
3,21.21,67,12.998
3,20.455,71,19.0012
3,20.455,71,16.9979
3,20.455,71,19.0012
3,19.695,76,12.998
3,19.695,71,15.0013
3,20.455,71,19.0012
3,21.21,67,15.0013
3,22.725,55,16.9979
3,24.24,51,19.0012
3,24.24,51,8.9981
3,25.0,45,0.0
3,25.76,42,0.0
3,25.76,45,11.0014
3,25.76,45,15.0013
3,25.0,48,11.0014
3,25.0,48,8.9981
3,25.0,52,11.0014
3,24.24,55,11.0014
3,24.24,55,0.0
3,24.24,63,0.0
3,23.485,67,6.0032
3,24.24,59,0.0
3,22.725,72,11.0014
3,22.725,72,7.0015
3,22.725,82,6.0032
3,22.725,72,8.9981
3,22.725,72,8.9981
3,22.725,72,11.0014
3,22.725,72,15.0013
3,22.725,77,12.998
3,22.725,77,16.9979
3,23.485,67,15.0013
3,24.24,68,19.0012
3,25.0,68,15.0013
3,25.0,67,15.0013
3,25.0,68,12.998
3,25.0,72,12.998
3,25.0,72,12.998
3,25.76,68,16.9979
3,25.0,72,15.0013
3,25.0,72,15.0013
3,25.0,68,8.9981
3,25.0,68,8.9981
3,24.24,72,12.998
3,24.24,72,15.0013
3,22.725,82,11.0014
3,22.725,77,15.0013
3,22.725,77,15.0013
3,21.97,82,16.9979
3,21.97,82,12.998
3,21.97,77,15.0013
3,21.97,77,15.0013
3,21.97,77,16.9979
3,22.725,72,15.0013
3,22.725,72,16.9979
3,23.485,67,16.9979
3,24.24,72,11.0014
3,25.0,68,15.0013
3,25.76,64,8.9981
3,26.515,60,8.9981
3,27.275,56,8.9981
3,27.275,60,8.9981
3,26.515,64,11.0014
3,26.515,64,12.998
3,26.515,60,7.0015
3,25.76,68,7.0015
3,25.76,68,6.0032
3,25.76,68,6.0032
3,25.76,68,6.0032
3,25.76,68,12.998
3,25.0,72,11.0014
3,25.0,72,7.0015
3,25.0,72,8.9981
3,24.24,77,8.9981
3,24.24,77,11.0014
3,24.24,77,12.998
3,24.24,77,15.0013
3,24.24,82,15.0013
3,25.0,77,8.9981
3,25.76,68,11.0014
3,26.515,64,8.9981
3,27.275,64,11.0014
3,27.275,60,6.0032
3,30.305,60,0.0
3,30.305,60,12.998
3,30.305,60,15.0013
3,30.305,60,11.0014
3,27.275,64,8.9981
3,26.515,68,8.9981
3,26.515,68,7.0015
3,26.515,68,8.9981
3,26.515,68,11.0014
3,26.515,68,11.0014
3,26.515,73,12.998
4,24.24,63,26.0027
4,23.485,67,22.0028
4,22.725,63,27.9993
4,22.725,59,27.9993
4,21.97,58,27.9993
4,21.97,62,19.9995
4,21.21,67,22.0028
4,21.21,67,16.9979
4,20.455,76,22.0028
4,20.455,82,23.9994
4,20.455,76,23.9994
4,19.695,82,22.0028
4,20.455,82,16.9979
4,20.455,82,22.0028
4,21.21,71,23.9994
4,21.21,71,19.0012
4,20.455,76,19.9995
4,20.455,76,12.998
4,19.695,87,15.0013
4,19.695,82,12.998
4,18.18,87,7.0015
4,18.18,87,7.0015
4,17.425,93,15.0013
4,17.425,93,15.0013
4,16.665,93,19.9995
4,15.91,87,16.9979
4,15.15,87,19.9995
4,15.91,87,19.0012
4,15.91,87,16.9979
4,15.15,87,19.0012
4,15.91,81,11.0014
4,16.665,76,12.998
4,16.665,76,12.998
4,16.665,76,23.9994
4,16.665,71,19.0012
4,19.695,66,16.9979
4,20.455,62,12.998
4,20.455,62,15.0013
4,17.425,81,11.0014
4,16.665,81,16.9979
4,17.425,87,12.998
4,17.425,87,11.0014
4,17.425,81,12.998
4,19.695,76,11.0014
4,16.665,76,16.9979
4,17.425,71,15.0013
4,18.18,81,6.0032
4,18.18,81,6.0032
4,17.425,87,7.0015
4,18.18,81,6.0032
4,18.18,76,7.0015
4,18.94,81,0.0
4,17.425,87,7.0015
4,18.18,76,7.0015
4,18.94,71,0.0
4,17.425,71,8.9981
4,18.18,71,7.0015
4,20.455,66,6.0032
4,20.455,66,7.0015
4,20.455,71,15.0013
4,20.455,71,8.9981
4,21.21,67,11.0014
4,20.455,76,0.0
4,20.455,76,0.0
4,20.455,76,7.0015
4,20.455,76,11.0014
4,20.455,76,11.0014
4,20.455,76,0.0
4,20.455,82,0.0
4,20.455,82,0.0
4,20.455,82,0.0
4,20.455,82,7.0015
4,20.455,87,6.0032
4,20.455,87,7.0015
4,20.455,87,0.0
4,20.455,82,7.0015
4,20.455,82,6.0032
4,20.455,82,8.9981
4,20.455,82,7.0015
4,21.21,82,19.0012
4,21.97,77,15.0013
4,22.725,67,16.9979
4,23.485,67,19.0012
4,25.76,64,19.0012
4,26.515,56,19.9995
4,26.515,56,19.9995
4,27.275,53,16.9979
4,27.275,56,19.0012
4,27.275,56,22.0028
4,26.515,60,26.0027
4,25.76,64,19.0012
4,25.0,68,15.0013
4,25.0,68,15.0013
4,24.24,72,8.9981
4,24.24,72,8.9981
4,23.485,77,8.9981
4,23.485,77,8.9981
4,23.485,77,11.0014
4,22.725,82,11.0014
4,22.725,82,7.0015
4,21.97,88,0.0
4,21.97,82,8.9981
4,21.97,82,7.0015
4,22.725,77,7.0015
4,25.0,63,0.0
4,25.76,60,19.9995
4,26.515,56,26.0027
4,31.06,46,19.0012
4,31.06,43,22.0028
4,31.06,41,15.0013
4,31.06,41,19.0012
4,31.06,47,19.0012
4,31.06,47,22.0028
4,31.06,47,16.9979
4,31.06,53,11.0014
4,27.275,56,8.9981
4,25.0,77,11.0014
4,24.24,82,7.0015
4,25.0,72,0.0
4,24.24,77,7.0015
4,24.24,72,12.998
4,23.485,63,12.998
4,22.725,67,12.998
4,21.97,67,15.0013
4,21.97,62,19.0012
4,21.21,62,12.998
4,20.455,66,12.998
4,21.21,62,12.998
4,21.97,62,11.0014
4,22.725,63,12.998
4,25.0,52,0.0
4,25.76,49,0.0
4,26.515,49,6.0032
4,26.515,46,6.0032
4,27.275,43,6.0032
4,27.275,46,8.9981
4,27.275,49,12.998
4,26.515,52,8.9981
4,25.76,64,6.0032
4,25.0,59,7.0015
4,24.24,77,7.0015
4,22.725,88,6.0032
4,22.725,82,0.0
4,21.97,88,6.0032
4,21.97,88,0.0
4,21.97,88,0.0
4,21.21,88,0.0
4,20.455,87,0.0
4,20.455,87,7.0015
4,21.21,82,0.0
4,21.21,88,0.0
4,21.21,94,0.0
4,22.725,82,0.0
4,23.485,77,0.0
4,25.0,68,6.0032
4,26.515,63,0.0
4,31.06,53,0.0
4,31.06,46,0.0
4,31.06,50,0.0
4,31.06,41,0.0
4,31.06,44,0.0
4,31.06,56,16.9979
4,26.515,60,6.0032
4,26.515,52,0.0
4,25.76,49,0.0
4,24.24,68,0.0
4,24.24,68,0.0
4,24.24,63,0.0
4,23.485,72,0.0
4,22.725,82,0.0
4,22.725,82,0.0
4,21.97,88,0.0
4,21.21,94,8.9981
4,21.21,88,7.0015
4,21.21,94,0.0
4,21.21,94,6.0032
4,22.725,82,0.0
4,24.24,77,0.0
4,25.0,77,0.0
4,27.275,56,0.0
4,31.06,35,0.0
4,31.06,46,7.0015
4,31.06,50,6.0032
4,31.06,39,0.0
4,31.06,44,6.0032
4,31.06,50,8.9981
4,31.06,46,7.0015
4,25.76,68,8.9981
4,25.0,77,7.0015
4,25.0,77,0.0
4,24.24,77,0.0
4,23.485,88,0.0
4,22.725,88,6.0032
4,22.725,88,0.0
4,22.725,88,0.0
4,21.97,88,0.0
4,21.97,88,0.0
4,21.97,88,0.0
4,21.97,88,0.0
4,21.97,86,0.0
4,22.725,88,0.0
4,24.24,77,0.0
4,26.515,68,6.0032
4,31.06,53,6.0032
4,31.06,44,6.0032
4,31.06,44,6.0032
4,31.82,47,11.0014
4,31.82,51,11.0014
4,31.06,50,8.9981
4,30.305,61,7.0015
4,31.06,50,7.0015
4,26.515,73,6.0032
4,26.515,73,7.0015
4,25.76,83,7.0015
4,25.0,94,0.0
4,24.24,88,7.0015
4,24.24,94,0.0
4,23.485,88,0.0
4,23.485,88,0.0
4,22.725,88,0.0
4,22.725,94,0.0
4,22.725,94,0.0
4,21.97,94,0.0
4,22.725,88,0.0
4,25.0,83,0.0
4,25.76,77,0.0
4,26.515,73,11.0014
4,30.305,69,6.0032
4,32.575,48,6.0032
4,32.575,37,0.0
4,32.575,37,0.0
4,32.575,42,7.0015
4,31.82,45,6.0032
4,31.06,54,7.0015
4,31.06,53,0.0
4,27.275,78,6.0032
4,29.545,73,0.0
4,26.515,88,6.0032
4,26.515,88,6.0032
4,25.76,88,7.0015
4,25.76,88,0.0
4,25.0,94,6.0032
4,25.0,94,8.9981
4,25.0,88,7.0015
4,25.0,88,8.9981
4,25.0,88,0.0
4,25.0,83,6.0032
4,25.0,88,6.0032
4,26.515,83,7.0015
4,29.545,69,0.0
4,29.545,69,8.9981
4,29.545,73,11.0014
4,29.545,73,11.0014
4,29.545,73,12.998
4,29.545,73,7.0015
4,28.79,78,11.0014
4,29.545,73,11.0014
4,28.79,78,16.9979
4,28.79,78,15.0013
4,27.275,83,15.0013
4,27.275,83,15.0013
4,27.275,78,12.998
4,26.515,83,12.998
4,26.515,83,19.0012
4,26.515,83,8.9981
4,26.515,83,8.9981
4,26.515,83,19.0012
4,25.76,94,19.9995
4,25.76,94,26.0027
4,25.76,88,22.0028
4,25.76,88,16.9979
4,25.76,88,26.0027
4,25.76,88,26.0027
4,25.76,88,30.0026
4,25.76,88,26.0027
4,25.76,94,22.0028
4,25.76,88,22.0028
4,25.76,88,15.0013
4,25.76,94,19.0012
4,25.76,94,16.9979
4,26.515,88,15.0013
4,25.76,94,15.0013
4,25.76,94,8.9981
4,25.76,94,8.9981
4,25.76,94,7.0015
4,25.76,100,7.0015
4,25.76,94,6.0032
4,25.76,94,6.0032
4,25.76,94,8.9981
4,25.76,94,0.0
4,25.76,94,0.0
4,25.76,100,12.998
4,25.76,100,7.0015
4,25.76,100,7.0015
4,25.76,100,6.0032
4,25.76,100,8.9981
4,25.76,100,6.0032
4,26.515,100,7.0015
4,26.515,100,8.9981
4,28.79,83,0.0
4,28.03,88,0.0
4,28.79,83,11.0014
4,30.305,78,12.998
4,30.305,78,12.998
4,31.06,74,15.0013
4,28.79,83,16.9979
4,28.79,83,16.9979
4,28.79,83,11.0014
4,28.79,83,19.0012
4,28.79,83,12.998
4,28.79,83,12.998
4,27.275,88,12.998
4,27.275,94,6.0032
4,27.275,94,8.9981
4,26.515,94,11.0014
