price,bedrooms,sqft_living,sqft_lot,waterfront,grade,yr_built,yr_renovated
600000.0,3,1440,4300,0,8,1929,0
415000.0,4,2740,8250,0,9,1990,0
401000.0,2,1400,8220,0,7,1949,0
292000.0,3,2270,7156,0,7,1948,0
291750.0,3,1310,12825,0,7,1950,2013
227000.0,3,1680,7455,0,8,1968,0
675000.0,3,2260,13209,0,9,1977,0
397500.0,3,1350,980,0,8,2007,0
206000.0,2,1820,8867,0,7,1921,0
1190000.0,3,3380,3333,0,10,2008,0
360000.0,4,2140,49658,0,7,1959,0
427500.0,4,2430,3249,0,8,2010,0
115000.0,2,940,6000,0,6,1943,0
559000.0,3,2070,5386,0,7,1948,0
420000.0,4,1510,1501,0,7,1906,0
550000.0,4,2550,39460,0,8,1982,0
282150.0,2,700,5940,0,7,1948,0
260000.0,3,1150,3090,0,6,1910,0
428000.0,3,2340,3466,0,7,2004,0
319950.0,3,1510,1245,0,7,2007,0
1350000.0,3,2070,9600,0,7,1946,0
552000.0,2,1150,5000,0,7,1924,0
637000.0,4,2190,2867,0,7,1929,0
213000.0,4,1980,9000,0,7,1978,0
215000.0,3,960,7200,0,6,1958,0
590000.0,3,2180,6120,0,8,1949,0
390000.0,4,2560,43560,0,8,1989,0
287000.0,4,2270,11997,0,7,1959,0
580000.0,5,3550,9600,0,7,1960,0
424000.0,3,1330,5632,0,8,1988,0
610000.0,4,2110,6360,0,8,1988,0
1320000.0,4,3470,11843,0,11,1989,0
623500.0,4,1550,3350,0,7,1918,2014
260000.0,2,570,81893,0,6,1936,0
906000.0,3,2030,1800,0,9,2013,0
330000.0,3,1500,11233,0,7,1987,0
275000.0,2,920,7688,0,6,1955,0
290000.0,3,1470,8200,0,7,1953,0
599950.0,2,1150,3775,0,7,1917,0
550000.0,4,4180,35169,0,11,1986,1998
289000.0,3,1690,3449,0,7,1987,0
411000.0,4,2150,9915,0,8,1976,0
826000.0,3,2330,4000,0,10,1964,2000
400000.0,4,2680,13680,0,7,1943,1965
342000.0,3,1740,2226,0,8,2008,0
475000.0,2,1320,3420,0,7,1955,0
1205000.0,4,3150,5500,0,9,2014,0
455000.0,4,2480,9238,0,7,1913,0
850000.0,4,3330,4000,0,8,1958,0
185000.0,3,1010,6400,0,7,1971,0
850000.0,6,4920,20590,0,9,1960,0
239900.0,4,1570,18730,0,7,1960,0
765000.0,5,3580,14275,0,10,1999,0
437000.0,3,2220,17568,0,8,1967,0
240000.0,3,1010,10350,0,7,1969,0
395000.0,2,1440,7808,0,7,1949,0
320000.0,3,1230,7492,0,7,1955,0
525000.0,3,1710,7350,0,8,1981,0
260000.0,3,2390,8993,0,8,1988,0
450000.0,3,2840,39324,0,9,1988,0
560000.0,4,2300,7989,0,9,1990,0
310000.0,5,2270,5001,0,7,1989,0
440000.0,3,2290,6302,0,9,1997,0
458450.0,4,1330,9715,0,7,1957,0
200000.0,3,1200,10703,0,7,1918,0
430000.0,3,2160,6527,0,7,1987,0
360000.0,3,1120,10500,0,7,1966,0
311000.0,4,2090,11645,0,7,1962,0
615000.0,3,1470,1152,0,8,2003,0
575000.0,3,2270,10136,0,8,1979,0
2027000.0,4,4100,22798,0,11,1934,1979
430000.0,3,1440,4025,0,6,1917,0
400000.0,3,1200,4800,0,7,1962,0
340000.0,3,1720,10710,0,7,1957,0
351000.0,1,930,6600,0,6,1924,0
440000.0,4,2400,8038,0,8,2002,0
298000.0,4,1960,11798,0,8,1999,0
300000.0,4,1890,9205,0,8,1964,0
310000.0,3,1590,3056,0,7,2001,0
500000.0,4,2590,9354,0,9,1993,0
399900.0,3,860,1664,0,7,1927,0
343000.0,3,1270,2509,0,8,2004,0
415000.0,2,1130,2191,0,8,2010,0
410000.0,3,1860,15457,0,8,1997,0
320000.0,2,1802,11225,0,7,1961,0
1990000.0,5,4480,5000,0,12,1902,0
253000.0,2,1310,7128,0,7,1980,0
630000.0,3,2320,32772,0,9,1992,0
216000.0,2,1130,12500,0,7,1953,0
540000.0,3,2180,11100,0,8,1983,0
212000.0,3,1830,12233,0,5,1930,0
300000.0,3,2340,12282,0,8,1978,0
969950.0,3,2830,3750,0,10,2014,0
715000.0,3,1610,7680,0,6,1956,0
1321620.0,5,2410,19447,0,10,1968,0
1444000.0,4,2660,9547,0,8,1968,2006
305000.0,3,1030,5350,0,7,1924,2009
458000.0,3,1390,1569,0,9,2006,0
275000.0,3,1580,8775,0,6,1942,0
550000.0,3,2330,4780,0,8,1930,1988
742000.0,3,1540,704,0,9,2011,0
700000.0,3,1570,4000,0,8,1908,0
640000.0,4,2940,5763,0,8,1955,0
352000.0,3,1240,7200,0,7,1947,0
301500.0,3,1410,7419,0,7,1969,0
630000.0,4,2190,9880,0,8,1979,0
340000.0,3,3040,6255,0,7,1999,0
477500.0,4,1860,9364,0,7,1953,0
285000.0,3,1690,7460,0,7,1997,0
255000.0,3,1900,16117,0,7,1958,0
315000.0,3,1600,7982,0,8,1993,0
830000.0,6,2530,9000,0,6,1978,0
539950.0,3,1860,1558,0,8,2014,0
980000.0,3,2390,4590,0,8,1941,1998
735000.0,4,3100,8529,0,9,1990,0
536000.0,5,2650,9140,0,8,1965,0
575000.0,3,1520,5000,0,7,1945,0
500000.0,2,1510,4000,0,6,1924,0
285500.0,4,1960,7950,0,8,1967,0
498000.0,4,2270,7375,0,7,1973,0
412000.0,2,910,6282,0,7,1939,0
607000.0,4,2100,8220,0,8,1975,0
199000.0,3,1000,8512,0,6,1991,0
492500.0,4,2760,18306,0,7,1978,0
585000.0,4,2840,11044,0,8,2001,0
326995.0,3,1860,5321,0,7,2000,0
372500.0,4,1920,9660,0,8,1968,0
528000.0,2,840,40642,1,6,1937,0
400000.0,3,2390,32109,0,7,1975,2007
344000.0,4,2100,8501,0,7,1993,0
409950.0,4,2430,7163,0,8,2003,0
625000.0,3,1880,4000,0,8,1950,0
304950.0,3,1350,9000,0,7,1987,0
381500.0,2,2160,35183,0,9,1985,0
215000.0,3,1430,13399,0,7,1946,0
345000.0,5,2840,12870,0,7,1925,0
363000.0,3,2510,20000,0,7,1961,0
240000.0,3,1690,20063,0,7,1913,0
548050.0,2,1930,5479,0,8,2005,0
314000.0,2,720,4920,0,6,1941,0
800000.0,4,2990,16809,0,11,1990,0
400000.0,5,2300,6720,0,7,1905,0
247000.0,1,460,4120,0,4,1937,0
540000.0,2,1240,4120,0,7,1906,0
410000.0,4,1900,15123,0,8,1995,0
525000.0,3,2120,9146,0,8,1981,0
820000.0,4,2440,5737,0,8,1929,0
1250000.0,4,3300,15375,0,8,1933,1984
244000.0,2,1180,10200,0,7,1955,0
275000.0,1,520,4800,0,5,1930,0
577000.0,2,2070,23160,0,7,1946,0
446950.0,5,2250,7945,0,7,1977,0
457000.0,3,2050,5694,0,8,2004,0
320000.0,4,1310,137214,0,7,1926,0
210000.0,3,1250,9484,0,7,1969,0
220000.0,4,2130,9100,0,8,1978,0
589000.0,3,2250,8800,0,7,1925,0
435000.0,4,1880,3840,0,7,1904,0
375000.0,3,1520,10798,0,7,1953,0
1735000.0,4,4010,9654,0,10,2007,0
545000.0,2,1660,5581,0,8,2005,0
970000.0,3,3400,10000,0,10,1983,0
705000.0,2,2320,6755,0,8,1946,0
915557.0,5,3740,11536,0,9,1984,0
259000.0,4,1810,9000,0,7,1960,0
1695000.0,2,3170,3000,0,10,1900,0
427000.0,3,1680,8610,0,7,1969,0
390000.0,2,930,3100,0,6,1911,0
363000.0,3,2390,8000,0,8,1995,0
612000.0,4,2680,3626,0,7,1928,0
380000.0,4,1790,10186,0,8,1965,0
230000.0,4,1680,6003,0,7,1997,0
580000.0,3,1570,2600,0,8,1931,0
770000.0,3,2230,3200,0,8,1918,0
207200.0,4,1260,8400,0,6,1991,0
525000.0,3,1790,11430,0,7,1985,0
925000.0,3,2440,7419,0,7,1961,0
883000.0,4,2410,4000,0,8,1910,0
455000.0,4,1780,2992,0,7,2003,0
343500.0,3,1900,5194,0,7,2004,0
244000.0,2,960,8450,0,6,1950,0
397000.0,3,1640,11730,0,7,1967,0
180500.0,2,850,5000,0,6,1976,0
310000.0,3,2150,6576,0,7,1926,0
315000.0,4,2780,3969,0,7,2005,0
718000.0,3,1030,4958,0,7,1952,0
279950.0,3,1930,7267,0,7,1977,0
689000.0,3,2080,9612,0,8,1940,0
828000.0,4,3520,9901,0,10,1998,0
150000.0,2,890,8100,0,6,1942,0
505400.0,3,1640,3400,0,7,1926,0
1680000.0,5,4860,23723,0,11,1989,0
217450.0,3,1040,5000,0,7,1959,0
677000.0,4,2820,4174,0,9,2004,0
361000.0,2,1320,48787,0,8,2004,0
620000.0,3,2590,7237,0,8,2004,0
176000.0,3,1540,5449,0,7,1989,0
330000.0,3,960,7218,0,7,1969,0
290000.0,3,1190,8175,0,7,1986,0
711000.0,4,2770,9532,0,9,1988,0
295000.0,3,1060,8100,0,7,1983,0
1096500.0,5,4010,12110,0,11,2003,0
257500.0,3,1140,7078,0,7,1991,0
240000.0,4,1910,16320,0,6,1934,0
645000.0,4,2340,8955,0,9,1990,0
499000.0,2,1170,2400,0,7,1903,0
321000.0,3,1290,9526,0,7,1961,0
449000.0,3,1810,1658,0,8,1998,0
515000.0,3,1820,5280,0,7,1949,0
456000.0,4,2220,12385,0,8,1978,0
865000.0,3,3830,219106,0,9,1977,1999
515500.0,4,2920,7700,0,9,2003,0
576925.0,4,2630,6100,0,8,2004,0
243000.0,3,1320,10416,0,7,1996,0
253400.0,3,1400,8640,0,7,1968,0
292000.0,3,1600,3580,0,7,2000,0
271500.0,3,1490,8005,0,7,1976,0
765000.0,2,2170,6750,0,8,2012,0
375000.0,3,1280,1730,0,8,2005,0
382880.0,3,1620,9566,0,7,1968,0
852500.0,3,2630,10100,0,9,1967,0
475000.0,3,1240,8738,0,7,1959,0
462000.0,3,1300,2580,0,7,1919,0
762400.0,3,2430,14607,0,8,1949,1970
330000.0,4,1890,7540,0,7,1967,0
473000.0,3,1890,12236,0,8,1978,0
550000.0,3,2440,7200,0,7,1949,0
449500.0,3,1780,7280,0,7,1972,0
744000.0,4,2830,13059,0,10,1998,0
700000.0,4,2490,4700,0,7,1952,0
511100.0,4,1560,12220,0,7,1965,0
317950.0,3,1980,4500,0,7,2012,0
542950.0,3,2070,39768,0,8,1988,0
490000.0,3,1490,11360,0,8,1975,0
760000.0,4,3090,4060,0,8,1992,0
475000.0,3,1580,8659,0,7,1961,0
1702500.0,5,5190,23716,0,11,1987,2000
435000.0,3,2692,6197,0,9,2007,0
399000.0,3,1740,3690,0,8,2000,0
627000.0,3,1940,3800,0,7,1927,0
346500.0,4,2150,5100,0,7,1991,0
412000.0,3,1320,8000,0,7,1957,0
845000.0,4,3360,40471,0,10,1994,0
373000.0,3,1850,9655,0,7,1959,0
725000.0,4,2880,8882,0,8,1965,0
376000.0,6,2420,11662,0,7,1965,0
552500.0,3,2020,4120,0,7,1929,0
365000.0,5,2280,19000,0,6,1924,0
700000.0,4,3010,46173,0,9,1996,0
315000.0,4,2550,9736,0,8,1967,0
262500.0,4,1540,5110,0,7,1957,0
660000.0,3,2280,6150,0,8,1984,0
340000.0,4,2450,6941,0,7,2006,0
660500.0,5,2950,5500,0,7,1918,0
280000.0,1,690,1950,0,6,1928,0
267000.0,1,800,2480,0,6,1919,0
230000.0,2,1470,25661,0,4,1932,0
417000.0,3,1840,11403,0,8,1993,0
252000.0,3,1170,9730,0,7,1968,1986
791000.0,5,2344,4800,0,7,1921,0
415000.0,1,1230,3774,0,6,1924,0
339000.0,3,1150,13278,0,7,1966,0
158000.0,3,1140,10477,0,6,1942,0
535000.0,3,1660,5100,0,7,1957,0
818900.0,3,1080,4120,0,7,1919,0
550000.0,4,1720,4000,0,7,1950,0
240000.0,2,590,8717,0,6,1953,0
590000.0,3,1290,1230,0,9,2008,0
369300.0,3,1480,21320,0,7,1967,0
510000.0,4,2600,118666,0,7,1981,0
542500.0,3,2040,10086,0,8,1987,0
262500.0,3,970,7854,0,7,1980,0
900000.0,6,2620,4350,0,7,1957,0
1100000.0,4,4560,41636,0,9,1995,0
368000.0,3,1750,14400,0,7,1951,0
825000.0,4,3620,6499,0,9,2003,2009
343500.0,3,1660,7509,0,7,2002,0
273500.0,4,1360,6000,0,6,1944,0
1000000.0,3,2044,5610,0,9,1996,0
770000.0,5,2370,6000,0,8,1926,2003
400000.0,3,1170,3868,0,7,1925,0
225000.0,3,1660,7210,0,7,1963,0
345000.0,4,2020,18150,0,7,1955,0
450000.0,3,2530,8116,0,8,2001,0
334850.0,2,870,5635,0,7,1948,0
605000.0,5,3670,9600,0,8,1955,0
760000.0,5,3180,14000,0,10,1997,0
390000.0,2,1870,12960,0,6,1926,0
488000.0,3,1940,5660,0,8,2001,0
3300000.0,3,4220,41300,1,11,1958,1987
1063000.0,5,4820,13165,0,11,1990,0
608000.0,3,2400,217800,0,8,1975,0
1385000.0,3,2930,6000,0,11,2000,0
299950.0,2,800,3000,0,6,1904,0
818000.0,3,2200,4800,0,7,1943,1996
355000.0,3,2400,9701,0,9,1990,0
1855000.0,5,5570,9600,0,9,1952,0
660000.0,3,1980,2850,0,7,1987,0
2367000.0,3,3530,17450,1,9,1930,1993
1211000.0,4,3430,35120,0,10,1984,0
255950.0,3,1720,3676,0,7,1992,0
475000.0,3,1930,11092,0,7,1983,0
362950.0,4,2140,159865,0,7,1960,0
452000.0,3,1110,9012,0,7,1966,0
315000.0,3,1970,8200,0,7,1964,0
330950.0,3,1630,2844,0,7,2003,0
535000.0,5,2520,49222,0,8,1978,0
479000.0,4,2270,9464,0,7,1940,0
340000.0,3,1212,1174,0,7,2004,0
312000.0,4,1890,8362,0,7,1966,0
305000.0,3,1370,6600,0,7,1993,0
270000.0,3,1770,7336,0,7,1996,0
529999.0,3,1710,1664,0,8,2003,0
587100.0,2,1190,6967,0,7,1946,0
459800.0,3,1690,16061,0,7,1984,0
451000.0,4,1680,7800,0,7,1966,0
2475000.0,3,4340,4947,0,11,1993,0
525000.0,3,2040,435600,0,7,1983,0
250000.0,2,1110,26051,0,6,1951,0
475000.0,5,2040,6180,0,7,1908,0
235000.0,4,1920,11595,0,7,1962,0
230000.0,3,1330,9548,0,7,1967,0
581000.0,4,1630,2566,0,7,1921,0
415000.0,3,1520,9030,0,7,1956,0
522500.0,3,1520,9030,0,7,1956,0
383000.0,3,1340,7725,0,8,1967,0
315000.0,3,2500,8289,0,7,1958,0
591000.0,3,1460,3600,0,7,1902,0
750000.0,4,3140,12150,0,9,1979,0
430000.0,3,2150,4333,0,7,1956,0
712000.0,4,3140,32336,0,10,1995,0
510000.0,3,2310,53578,0,8,1981,0
480000.0,2,710,4800,0,6,1950,0
538000.0,3,1460,7200,0,7,1906,0
464000.0,2,730,5000,0,7,1929,0
476000.0,3,1440,3840,0,7,2001,0
349500.0,3,1130,16875,0,7,1947,0
270000.0,3,1810,8262,0,8,1981,0
740000.0,3,2710,18480,0,10,1978,0
395000.0,4,2740,8336,0,9,1990,0
498000.0,3,1690,4088,0,7,2004,0
339900.0,3,1470,4675,0,7,1999,0
539000.0,3,2830,9972,0,9,2006,0
400000.0,3,1410,9704,0,8,1983,0
225000.0,3,2170,11745,0,7,1967,0
330000.0,3,1340,4080,0,6,1907,0
1387800.0,3,2480,5500,0,10,1950,2005
490000.0,3,1990,31200,0,8,1986,0
260000.0,4,2240,7200,0,7,1967,0
469900.0,4,2990,8913,0,9,1991,0
493000.0,6,2120,3801,0,7,1925,0
740000.0,4,2920,46355,0,9,1998,0
148900.0,4,1700,6000,0,7,1967,0
475000.0,2,1620,14467,0,7,1981,0
415000.0,2,760,4000,0,7,1944,0
229500.0,3,1230,6000,0,7,1967,0
1355000.0,5,4960,13990,0,11,2001,0
385000.0,4,2030,11375,0,7,1969,0
230000.0,3,1830,11331,0,7,1965,0
425000.0,2,970,2700,0,7,1926,0
189900.0,2,1000,4179,0,5,1914,0
238000.0,2,750,6480,0,6,1943,0
968060.0,4,2620,16200,0,7,1950,1993
921000.0,4,2220,9496,0,7,1954,0
380000.0,5,3000,6000,0,7,1958,0
285000.0,1,1060,54846,1,5,1935,0
449000.0,4,1980,5400,0,8,1998,0
625000.0,4,1600,5500,0,7,1946,0
318989.0,4,2000,9000,0,8,1978,0
445000.0,3,1310,1266,0,8,2002,0
750000.0,3,1120,8549,0,7,1952,0
959000.0,3,3320,11875,0,10,1979,0
330000.0,3,2370,9102,0,9,1990,0
425000.0,2,830,1241,0,7,2005,0
280000.0,3,940,7913,0,6,1948,0
476500.0,4,2250,50155,0,8,1998,0
556000.0,3,2020,3600,0,8,1998,0
1862000.0,4,5240,320917,0,10,2006,0
637000.0,4,4083,68377,0,10,2005,0
405000.0,3,1450,6081,0,7,1969,0
397000.0,5,1170,6757,0,6,1944,0
895990.0,4,3555,6565,0,9,2014,0
259000.0,3,1610,14046,0,7,1933,1988
420000.0,2,960,112384,0,7,1955,0
518000.0,3,1680,2096,0,8,2008,0
425000.0,3,1380,8182,0,7,1942,0
182500.0,2,1040,13920,0,6,1973,0
549900.0,3,1380,3031,0,7,1929,0
445000.0,3,1850,16863,0,7,1980,0
452000.0,2,1740,5400,0,7,1946,0
715000.0,5,1920,6500,0,7,1951,0
559000.0,3,2010,5200,0,8,1989,0
3300000.0,5,8020,21738,0,11,2001,0
250000.0,4,1860,7350,0,7,1977,0
1230000.0,5,4390,6656,0,9,2008,0
276500.0,4,2380,128937,0,7,1960,0
440000.0,4,2880,7386,0,9,1987,0
543200.0,6,2820,15600,0,7,1940,0
250000.0,1,750,4000,0,6,1918,0
625000.0,4,1750,9000,0,8,1977,2003
530100.0,3,1540,3399,0,7,1926,0
549900.0,2,1140,936,0,8,2014,0
430000.0,4,1560,6534,0,7,1962,0
835000.0,3,2960,6856,0,10,2009,0
409500.0,4,2140,13000,0,7,1968,0
329000.0,4,1600,6765,0,7,1947,2011
940000.0,4,2080,4000,0,8,1912,2000
539950.0,3,1560,3200,0,7,1910,2007
579950.0,4,2880,213444,0,8,1984,0
881000.0,5,2510,4125,0,8,1925,0
362500.0,3,960,5424,0,6,1916,0
243950.0,2,1120,35500,0,6,1961,0
658000.0,4,3310,6166,0,9,2008,0
218250.0,3,1080,9774,0,7,1968,0
655000.0,4,2860,12394,0,10,1999,0
255000.0,3,1490,7599,0,7,1990,0
215000.0,3,1210,7175,0,7,1918,0
1265000.0,3,2240,5657,0,8,1941,0
2920000.0,4,4575,24085,0,10,1926,0
424305.0,3,1600,5960,0,8,1910,0
494000.0,4,2090,4300,0,7,1925,0
560000.0,4,2260,3713,0,9,2003,0
130000.0,3,1200,7000,0,7,1908,0
468000.0,4,2480,176418,0,8,1927,0
480000.0,5,2240,15435,0,7,1952,0
475000.0,3,1550,4054,0,7,1926,0
285000.0,4,2130,8151,0,7,1967,0
765000.0,5,2870,5700,0,7,1964,0
208000.0,2,1160,5750,0,6,1924,0
372000.0,3,2430,5000,0,8,2001,0
470000.0,2,900,5512,0,7,1947,0
451000.0,5,2830,8925,0,7,1967,0
442200.0,4,1620,8132,0,8,1974,0
330000.0,4,2510,8580,0,8,1991,2012
335000.0,3,1790,5120,0,6,1949,0
280000.0,3,1640,13249,0,7,1995,0
625000.0,3,2240,6050,0,8,1950,0
345000.0,3,1870,3584,0,8,2003,0
255950.0,4,1500,11050,0,7,1964,0
570000.0,4,1490,6000,0,7,1918,0
685000.0,3,2230,8558,0,8,1960,0
273148.0,3,1710,7210,0,7,1974,0
246500.0,3,1620,7686,0,7,1989,0
349950.0,5,2250,7176,0,7,1983,0
545000.0,4,1700,2350,0,6,1926,2014
403000.0,3,1502,1400,0,7,2005,0
299950.0,4,1900,4054,0,7,2003,0
792000.0,3,3320,12840,0,10,1990,0
418000.0,5,1980,10205,0,7,1929,0
332500.0,4,1670,8102,0,6,1944,0
337000.0,3,2235,43560,0,7,1975,0
212000.0,2,1070,7386,0,6,1949,0
542000.0,2,1800,2819,0,9,1979,0
622500.0,4,2980,8107,0,9,2000,0
260000.0,3,1670,8511,0,7,1985,0
525000.0,3,2620,38350,0,8,1977,0
975000.0,5,5470,35071,0,11,1976,0
1140000.0,4,3080,6500,0,9,1941,0
500000.0,3,940,10360,0,7,1964,0
554000.0,5,1870,11411,0,8,1961,0
343000.0,4,2070,4500,0,7,2004,0
515000.0,2,950,15219,0,8,2009,0
492000.0,2,1290,6272,0,6,1922,0
655000.0,4,2570,8022,0,8,1984,0
290000.0,3,1600,6848,0,7,2000,0
952500.0,4,2550,5055,0,10,1910,0
235000.0,2,1010,7500,0,7,1941,0
323000.0,3,1720,7110,0,8,1955,0
1050000.0,3,2200,1970,0,9,2008,0
265000.0,0,384,213444,0,4,2003,0
200000.0,2,1400,9600,0,6,1941,0
419995.0,3,1830,7500,0,7,1968,0
1500000.0,3,3110,9015,0,10,1980,0
455000.0,3,1600,7829,0,7,1987,0
660000.0,3,3600,37982,0,8,1996,0
319000.0,3,1390,12823,0,7,1968,0
390000.0,3,2092,250905,0,7,1981,0
718500.0,3,1200,6240,0,8,1952,0
474000.0,2,1090,3160,0,7,1926,0
615750.0,4,2140,6360,0,7,1945,0
551000.0,3,2010,17362,0,8,1994,0
230000.0,3,1500,7210,0,7,1984,0
790000.0,4,3500,9198,0,9,2004,0
1230000.0,3,2660,1967,0,9,2007,0
325000.0,3,1440,6443,0,7,1995,0
705000.0,4,2780,6207,0,8,2001,0
259000.0,4,1580,8856,0,7,1979,0
306000.0,3,1250,8700,0,7,1959,0
315000.0,3,970,6828,0,6,1928,0
392500.0,3,1100,7650,0,7,1952,0
1065000.0,4,3240,12930,0,9,1968,0
350500.0,2,1290,1445,0,8,1999,0
825000.0,4,3810,9792,0,9,1938,2013
235000.0,4,1500,6360,0,6,1944,0
650000.0,3,2660,257875,0,8,1976,0
675000.0,4,2400,3340,0,7,1964,0
265000.0,4,1860,8505,0,7,1955,0
822500.0,2,1450,7098,0,7,1924,0
705000.0,3,2260,4000,0,8,1956,0
2630000.0,6,5540,7200,0,11,1909,0
685000.0,2,1300,1676,0,7,1943,0
630000.0,4,1610,5000,0,7,1946,0
1250000.0,4,3820,24166,0,11,1990,0
359000.0,4,1820,11325,0,8,1976,0
784500.0,4,5820,13906,0,11,1993,0
850000.0,3,2470,8800,0,9,1961,2004
410000.0,3,3040,6054,0,9,2005,0
252000.0,4,1120,8250,0,7,1966,0
618000.0,5,1880,18295,0,7,1955,0
265000.0,3,1070,4800,0,6,1947,0
465000.0,3,1560,8509,0,8,1969,0
240000.0,2,870,6552,0,6,1947,0
217000.0,3,1000,12000,0,7,1959,0
415000.0,4,2520,4200,0,7,1909,0
274000.0,2,1700,7992,0,7,1980,0
420000.0,5,2150,6117,0,7,2003,0
1062500.0,4,1590,6000,0,8,1925,0
1415000.0,4,4670,43950,0,12,1989,0
618500.0,3,1800,5000,0,7,1942,0
295000.0,3,1670,10800,0,8,1956,0
400000.0,3,1010,12252,0,8,1980,0
595000.0,3,2550,6677,0,8,2002,0
1728000.0,4,3700,20570,0,10,1976,0
261000.0,3,1350,7686,0,7,1987,0
780000.0,5,1660,4000,0,8,1929,0
589000.0,3,1390,5040,0,7,1947,0
230000.0,3,1720,9125,0,7,1981,0
690000.0,4,2980,2147,0,10,2006,0
524000.0,4,2190,15491,0,8,1981,0
380000.0,2,1230,987,0,7,2011,0
357500.0,3,1000,4080,0,7,1945,0
330000.0,3,2500,10697,0,8,1994,0
635000.0,5,2240,4750,0,7,1920,0
934000.0,9,2820,4480,0,7,1918,0
358500.0,2,1400,865,0,8,2005,0
401000.0,3,1470,6867,0,8,1955,0
270000.0,3,1820,7750,0,8,1992,0
705000.0,4,2060,6000,0,8,1954,0
325000.0,3,1670,17071,0,7,1988,0
384950.0,3,1540,7740,0,7,1909,0
310000.0,3,1210,9730,0,7,1953,0
829950.0,4,3430,42775,0,10,1992,0
353000.0,3,2550,6021,0,7,2002,0
170500.0,2,1060,7700,0,7,1981,0
885250.0,4,3670,49658,0,10,1999,0
2700000.0,4,4420,7850,1,11,2001,0
245000.0,3,1550,9126,0,7,1957,0
469000.0,3,1190,1290,0,8,2008,0
455000.0,3,1300,3550,0,7,1927,0
305000.0,4,2430,5959,0,8,2002,0
840000.0,7,4290,37607,0,10,1982,0
905000.0,5,3500,10155,0,10,1996,0
219200.0,3,1680,7000,0,7,1968,0
455000.0,3,1250,8004,0,7,1965,0
195000.0,2,1020,8100,0,6,1940,0
799000.0,3,1510,4178,0,8,1902,1979
285000.0,2,910,8155,0,6,1948,0
300000.0,3,1320,15053,0,7,1979,0
83000.0,2,900,8580,0,5,1918,0
220000.0,2,890,4804,0,7,1928,0
174500.0,2,1240,2689,0,7,1986,0
695000.0,4,2960,10760,0,9,1987,0
255000.0,3,1020,11410,0,7,1959,0
539000.0,5,2590,7245,0,8,1973,0
552700.0,2,1100,2800,0,7,1925,0
571500.0,3,1300,6710,0,6,1952,0
263700.0,3,1200,6561,0,6,1950,1968
3300000.0,8,7710,11750,0,12,1904,0
186950.0,2,1390,1302,0,7,1986,0
520000.0,3,1430,53628,0,8,1985,0
358000.0,3,1250,7194,0,7,1969,0
210000.0,2,840,49658,0,6,1948,0
3650000.0,5,5020,8694,0,12,2007,0
543000.0,4,2060,8767,0,8,1983,0
330000.0,4,2000,10679,0,7,1960,0
529000.0,3,1530,3400,0,7,1907,2014
295000.0,1,700,2500,0,7,1907,0
365000.0,3,950,8450,0,7,1962,0
473000.0,3,1380,1081,0,8,2005,0
403500.0,3,1830,8004,0,8,1960,0
544000.0,3,1790,8203,0,7,1910,0
621000.0,3,1340,4000,0,7,1927,0
672600.0,3,1520,5750,0,8,1908,2006
689800.0,2,1370,3125,0,7,1950,0
613000.0,3,1470,4480,0,7,1918,0
808000.0,4,2500,8866,0,9,1987,0
301000.0,3,1060,9241,0,7,1956,0
340000.0,3,1210,9635,0,7,1987,0
206000.0,3,920,8400,0,7,1963,0
550000.0,3,1340,6000,0,7,1960,0
325000.0,2,960,4800,0,6,1912,0
475000.0,3,1630,7586,0,8,1986,0
432100.0,3,1840,7350,0,8,1976,0
359000.0,3,3085,7280,0,7,1959,0
490000.0,3,920,4800,0,6,1926,0
648360.0,4,2260,7005,0,7,1947,0
340000.0,3,1730,11986,0,6,1918,0
545000.0,3,1610,8069,0,7,1955,0
115000.0,2,550,7980,0,5,1952,0
705640.0,3,2400,12350,0,8,1968,0
300000.0,3,1960,1585,0,7,2003,0
1650000.0,4,3190,14904,0,9,1949,1992
1137500.0,4,3160,4200,0,8,1999,0
280000.0,3,1550,7410,0,7,1944,0
245000.0,4,1930,7650,0,8,1981,0
564000.0,4,1170,4590,0,7,1925,0
849000.0,3,2520,4534,0,9,1954,0
698000.0,3,1220,7447,0,7,1964,0
319000.0,3,960,8556,0,7,1971,0
1450000.0,3,4110,15720,0,10,2000,0
695000.0,4,3310,21050,0,9,1992,0
680000.0,4,2220,5310,0,7,1951,0
287500.0,4,2250,12000,0,8,1985,0
465000.0,3,1510,1850,0,8,2001,0
335000.0,3,1350,14212,0,6,1981,0
602000.0,4,2420,37800,0,8,1981,0
482000.0,3,2950,6545,0,8,2003,0
220000.0,5,1260,8382,0,7,1918,0
206000.0,4,1700,6025,0,6,1978,0
1100000.0,4,3320,5760,0,9,1954,2007
491150.0,3,1470,3971,0,7,2003,0
390000.0,4,2500,12848,0,8,1975,0
393000.0,4,2641,8091,0,7,1998,0
635000.0,4,2260,8457,0,9,1992,0
490000.0,2,1160,5000,0,8,1937,0
770000.0,4,3680,2242,0,9,1930,2007
665000.0,2,1615,4590,0,8,1906,0
287000.0,3,1250,26862,0,7,1965,0
410000.0,3,1230,7020,0,7,1924,0
562000.0,3,2510,5200,0,8,1925,0
475000.0,2,1540,54450,0,7,1983,0
387500.0,3,1860,2218,0,8,2001,0
580000.0,5,2700,10875,0,7,1962,0
